what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1396361759560
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361764679
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361764694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361780718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361780856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361780888
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361785407
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1396361786805
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1396361786849
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1396361787190
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1396361787272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361788501
error,log,,,"NXJ_HOME is not set. Please specify it in the plug-in's preferences",1396361791811
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361791831
error,log,,,"NXJ_HOME is not set. Please specify it in the plug-in's preferences",1396361791969
error,log,,,"NXJ_HOME is not set. Please specify it in the plug-in's preferences",1396361791977
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396361798609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361805135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361805271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396361807520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361813735
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361813856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361819712
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361835314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361839199
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361842019
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1396361842030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361842308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361843392
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1396361848846
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361855958
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396361857699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361862648
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361873983
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1396361873993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361875777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361888861
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361907879
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396361915599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361920808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396361921345
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1396361921350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1396361921350
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361927707
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361927728
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396361928223
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361928456
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396361928473
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396361928855
