what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396362486028
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396362486031
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396362487257
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396362487258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362500814
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362514301
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362722090
error,log,,,"NXJ_HOME is not set. Please specify it in the plug-in's preferences",1396362726514
error,log,,,"NXJ_HOME is not set. Please specify it in the plug-in's preferences",1396362726523
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396362734701
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396362734715
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362738084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362741861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362749758
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362754451
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1396362768449
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1396362768529
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1396362768683
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1396362769021
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1396362769072
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1396362771590
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1396362772461
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396362775000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362777484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362778954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362786618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362847150
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1396362851958
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1396362853954
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396362861111
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1396362867076
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1396362868498
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362871252
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1396362872474
