what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1423045634823
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1423045634823
started,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1423045634854
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1423045634870
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045634886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045636258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045638398
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045640661
error,log,,,"Could not write file: F:\\UNI WORK\\Year 1\\Programming\\Java\\Task 8\\Chapter 8.",1423045688722
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045771469
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045772701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045777991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045786059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045805893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045805908
opened,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045806002
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1423045806002
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.window.newWindow",1423045806002
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045810809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045836756
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1423045836756
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423045842422
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423045842469
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1423045843780
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423045843811
activated,view,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1423045845106
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1423045845449
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045846400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045846416
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045849130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045849146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045849240
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045850488
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045850784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045854046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045858088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045859289
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.javaAppletShortcut.run",1423045864703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1423045864968
