what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299838228625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1299838258781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838260125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838347015
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299838400312
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299838400578
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299838400625
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1299838430015
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299838431171
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299838431843
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1299838431937
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838453562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838455515
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1299838455593
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1299838456453
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1299838456468
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1299838468703
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1299838468734
started,bundle,org.eclipse.jst.server.core,1.1.3.v20090115,org.eclipse.jst.server.core,1299838469031
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838469046
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838470015
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1299838471781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838473937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838474281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1299838474453
