what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring,1300111152390
started,bundle,org.eclipse.search,3.4.1.r341_v20080813-0800,org.eclipse.search,1300111152390
started,bundle,org.eclipse.team.ui,3.4.1.r34x_20080827,org.eclipse.team.ui,1300111152390
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1300111152390
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1300111152390
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1300111152406
started,bundle,org.eclipse.update.configurator,3.2.201.R34x_v20080819,org.eclipse.update.configurator,1300111152406
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1300111152406
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1300111152406
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1300111152406
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1300111152406
started,bundle,org.eclipse.jdt.launching,3.4.1.v20080729_r341,org.eclipse.jdt.launching,1300111152406
started,bundle,org.eclipse.mylyn.compatibility,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.compatibility,1300111152406
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1300111152406
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1300111152421
started,bundle,org.eclipse.core.expressions,3.4.1.r342_v20081203-0800,org.eclipse.core.expressions,1300111152421
started,bundle,org.eclipse.core.jobs,3.4.1.R34x_v20081128,org.eclipse.core.jobs,1300111152421
started,bundle,org.eclipse.core.resources,3.4.2.R34x_v20090126,org.eclipse.core.resources,1300111152421
started,bundle,org.eclipse.debug.core,3.4.1.v20090106_r342,org.eclipse.debug.core,1300111152421
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.2.R34x_v20081007,org.eclipse.equinox.frameworkadmin,1300111152421
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.4.v20080930,org.eclipse.equinox.frameworkadmin.equinox,1300111152421
started,bundle,org.eclipse.equinox.p2.core,1.0.4.v20081112-1019,org.eclipse.equinox.p2.core,1300111152421
started,bundle,org.eclipse.equinox.p2.director,1.0.4.v20081112-1019,org.eclipse.equinox.p2.director,1300111152421
started,bundle,org.eclipse.equinox.p2.engine,1.0.4.v20080930,org.eclipse.equinox.p2.engine,1300111152421
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.4.v20081027-2115,org.eclipse.equinox.p2.reconciler.dropins,1300111152421
