what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.105.v200901220134,org.eclipse.jst.ws.axis2.creation.core,1308912022406
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.104.v200810151442,org.eclipse.jst.ws.axis2.consumption.core,1308912022406
stopped,bundle,org.eclipse.jst.ws.creation.ui,1.0.308.v200901212148,org.eclipse.jst.ws.creation.ui,1308912022437
stopped,bundle,org.eclipse.jst.ws.consumption.ui,1.1.4.v200901212148,org.eclipse.jst.ws.consumption.ui,1308912022453
stopped,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.201.v200811062130,org.eclipse.jst.j2ee.webservice.ui,1308912022453
stopped,bundle,org.eclipse.jst.ejb.ui,1.1.203.v200810010400,org.eclipse.jst.ejb.ui,1308912022468
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.203.v200810222000,org.eclipse.jst.servlet.ui,1308912022484
stopped,bundle,org.eclipse.jst.jee.ui,1.0.104.v200902040818,org.eclipse.jst.jee.ui,1308912022500
stopped,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.203.v200901290400,org.eclipse.jst.j2ee.navigator.ui,1308912022515
stopped,bundle,org.eclipse.jst.j2ee.jca.ui,1.1.200.v200805140020,org.eclipse.jst.j2ee.jca.ui,1308912022531
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.ui,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase.asa.ui,1308912022546
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v200901150020,org.eclipse.datatools.enablement.sybase.asa,1308912022578
stopped,bundle,org.eclipse.datatools.enablement.sybase.asa.models,1.0.0.v200805152355,org.eclipse.datatools.enablement.sybase.asa.models,1308912022578
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.ui,1.0.1.v200806260315,org.eclipse.datatools.enablement.sybase.ase.ui,1308912022593
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.1.v200901170012,org.eclipse.datatools.enablement.sybase.ase,1308912022640
stopped,bundle,org.eclipse.datatools.enablement.sybase.ase.models,1.0.1.v200805152355,org.eclipse.datatools.enablement.sybase.ase.models,1308912022640
stopped,bundle,org.eclipse.datatools.enablement.sybase.ui,1.0.0.v20081212,org.eclipse.datatools.enablement.sybase.ui,1308912022640
stopped,bundle,org.eclipse.datatools.enablement.sybase,1.0.1.v200805310538,org.eclipse.datatools.enablement.sybase,1308912022640
stopped,bundle,org.eclipse.datatools.sqltools.db.derby,1.0.0.v200805152355,org.eclipse.datatools.sqltools.db.derby,1308912022671
stopped,bundle,org.eclipse.datatools.sqltools.tablewizard,1.0.0.v200808140615,org.eclipse.datatools.sqltools.tablewizard,1308912022671
stopped,bundle,org.eclipse.datatools.sqltools.ddlgen.ui,1.0.0.v200808140615,org.eclipse.datatools.sqltools.ddlgen.ui,1308912022671
stopped,bundle,org.eclipse.datatools.sqltools.debugger.core,1.0.0.v200808140615,org.eclipse.datatools.sqltools.debugger.core,1308912022671
stopped,bundle,org.eclipse.datatools.sqltools.routineeditor,1.0.0.v200807211830,org.eclipse.datatools.sqltools.routineeditor,1308912022687
stopped,bundle,org.eclipse.jpt.db,1.1.2.v200809112059,org.eclipse.jpt.db,1308912022734
