what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1308562828171
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1308562829312
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1308562835453
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1308562836484
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1308562840703
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1308562845468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1308562846468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1308562847343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1308562849328
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562874109
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562874171
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1308562891906
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562900718
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562901781
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562906312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562907125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562914156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562914156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562914328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562919859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562923687
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562927125
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562945265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562949343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562950750
