what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.edit.text.openLocalFile,1308562950750
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562953562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562964750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.import,1308562964765
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1308562967515
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308562972468
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308562972531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562976328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562978296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562978343
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562979765
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1308562983750
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308562984015
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308562984078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562985937
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308562987000
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1308562994984
started,bundle,org.eclipse.jst.ejb.ui,1.1.203.v200810010400,org.eclipse.jst.ejb.ui,1308563000390
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.203.v200811060500,org.eclipse.jst.j2ee.ejb,1308563000406
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.run,1308563000453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308563000453
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308563001625
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308563002859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308563004296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308563006265
