what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911176875
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911201687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911201828
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineEnd,1308911242203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911245843
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911247203
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911305531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911305578
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911308187
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911310343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1308911316171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911323265
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911324171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911324531
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308911330296
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308912020390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308912021328
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308912021609
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.ui,1.1.102.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.ui,1308912022328
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.103.v200807232000,org.eclipse.jst.ws.axis2.consumption.core,1308912022343
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.103.v200807162242,org.eclipse.jst.ws.axis2.creation.ui,1308912022359
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.102.v200807232000,org.eclipse.jst.ws.axis2.consumption.ui,1308912022359
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.306.v200811200248,org.eclipse.jst.ws.axis.creation.ui,1308912022390
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.305.v200809301934,org.eclipse.jst.ws.axis.consumption.ui,1308912022390
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.103.v200807162242,org.eclipse.jst.ws.axis2.creation.core,1308912022390
