what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910756312
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1308910758750
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910768671
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910780328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910781406
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910781437
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910787078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910795984
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910796187
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910800156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910801343
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1308910803718
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910815343
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910821781
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910823453
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910828437
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910833375
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910846328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910846343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910847140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1308910858671
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910858781
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910876531
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910881890
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1308910892359
